drama_id,drama_name,drama_cover_url,drama_desc,drama_tags,talent_name,category_name,video_num,last_num_position
1855202871590326273,最强女保安,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x712_7304119207333989414.png,董事长从国外回到公司，得知部分领导不按公司规定办事，于是董事长隐瞒身份当保安亲自调查这件事，在执行保安工作时，遇到公司领导不遵守规定，对身穿保安服装的董事长进行辱骂和殴打，于是亮出身份，严惩了他们。董事长没换下保安服就带着同乡去吃饭，被酒店以貌取人看不起他们并讽刺侮辱，态度极其恶劣，于是董事长再次亮出身份，这群狗仗人势的下跪求饶也没用，恶人自食恶果。,"女性成长,霸总,职场,逆袭,大女主,小人物",电影,,99,99.0
1855202874589253634,天尊,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7331748672209685566.png,外卖员萧阳，隐藏天尊神医的身份，被宁家大小姐车下拦截，身份被揭穿是为救爷爷！,"战神归来,无敌神医,强者回归,逆袭,马甲,天下无敌,小人物",电影,,91,91.0
1855202877386854402,鉴宝神眼：我用透视攻略女神,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7346471239294143550.png,"【天下无敌】+【鉴宝】+【赌石】+【透视】+【神豪】+【神医】
打工人秦浩，获得神级透视的当天，竟发现了女总裁的秘密……","奇幻脑洞,异能,逆袭,小人物",电影,,81,81.0
1855202879111221250,十二年寒窗之全国状元,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7388380126498540569.png,高考查分当日，张家村打开宗祠，查分祭祖，张大勇父女却被村民刁难，无端污蔑，然而当张若雪最终的高考分数出来，却震惊了全国！,"家庭伦理,女性成长,打脸虐渣,逆袭,亲情",电影,,80,80.0
1855202882421264385,剑破虚空,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7360567503992409150.png,武功高手武功尽失，被逐出师门半路遇神仙拯救......,"玄幻仙侠,古装,逆袭",电影,,80,80.0
1855202885955817474,重生之农门肥妻,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x712_7388053477563304985.png,苏晚因瓦斯爆炸重生到古代与她同名的苏晚身上。面对破败不堪的家，苏晚挽起袖子就是干。小日子过得红红火火之际，异变突起，上千精兵驾着骏马停在她家门口，对着那个丑男人整齐下跪，高呼“参见王爷”，苏晚懵了。,"古风权谋,穿越,王妃,古风言情,古装,逆袭",电影,,80,80.0
1855202889982349314,闪婚蜜爱,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7401094354133077054.png,父亲穆元白的小三带着女儿穆柔柔来到穆家，穆小宁被抢走和陆家的婚约，并被送往偏僻山村长大。在山村里，穆小宁遇到师父许如归，本以为师父只是个普通老头，谁知竟然是大名鼎鼎的无极神医。 而成年后，昔日被穆柔柔抢走的婚约对象陆慎元出车祸双腿残疾，并被诊断活不过一年，穆家为了得到陆家的百亿彩礼，因此决定接回穆小宁，让穆小宁替穆柔柔嫁到陆家,"现代言情,霸总,闪婚,打脸虐渣,逆袭",电影,,79,79.0
1855202893552947202,父亲归来,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7427021914574425113.png,身价千亿大厦首富因意外与老婆和儿子分离了二十五年，首富为了试探并找回儿子，假扮农民工与儿子相认，发现儿子被拖欠工资没钱给先天性心脏病的女儿养病而欠下了债务，首富决定用首富的身份帮儿子走出困境。,"逆袭,神豪,亲情,小人物,都市日常",电影,,34,34.0
1855202895267172354,神瞳医王,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7426633058683456537.png,农村青年黄勇通过努力打拼，终于拥有一套城里的房子，幸福美满的生活即将展开之际，他却发现妻子出轨他的上司。黄勇在搏斗中奄奄一息，却意外获得了祖传的《透视神术》和《太古医典》。通过潜心专研，黄勇终于掌握两大神技，他决心利用两大神技扭转局势，惩恶扬善。,"奇幻脑洞,无敌神医,异能,逆袭,传承觉醒",电影,,83,83.0
1855202897231478785,丑女后妈逆袭攻略,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7413645653198261310.png,现代医学天才苏晚晴因车祸意外穿越到了好吃懒做的农村女苏晚晴身上，和猎户陆沉庭还有一双儿女展开了古代生活，行医救人，发家致富，助陆沉庭打赢胜仗，保卫家国，和陆沉庭相爱，一家四口归隐游历，行医济世。,"穿越,逆袭,古装,古风权谋",电影,,93,93.0
1855202899768422402,婚后，诱他失控,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7429924997277158462.png,温乔相恋六年的男友靳平洲终于在一场聚会上漏出了马脚，原来在他眼里温乔只是个玩物。温乔一气之下分手。分手后生命中又出现了一个能救赎她的人。,"现代言情,霸总,逆袭,暗恋成真,豪门恩怨,闪婚",电影,,97,97.0
1855202901349801985,癫，都癫，癫点好啊,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x572_7429972197617191961.png,谢弥、沈爅卿、萧景析等人在恋爱观察室中发生了一系列的互动和冲突，他们之间有爱情、有误会、有争斗，最后谢弥和沈爅卿的cp爆红，有情人终成眷属。,"现代言情,穿越,娱乐圈,穿书,打脸虐渣",电影,,80,80.0
1855202902913388546,修罗殿主,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7405443574617099288.png,十年前，修罗殿殿主叶辰举族搬迁至天域，在郑城销声匿迹。十年后，偶然救下林家大小姐林凝汐，到苏家欲与苏家大小姐苏婉成婚，却被嘲讽是破落户废少，叶辰最后显露身份，打脸众人最后回到天域。,"高手下山,都市修仙,战神归来,逆袭,马甲,强者回归,天下无敌",电影,,100,100.0
1855202905874567169,裴总夫人偷偷给你生了两个娃,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7382779735517957144.png,六年前许知夏被前男友陷害，与裴淮舟意外发生关系，并生下生龙凤胎，但二人却没见到彼此的样貌。六年后许知夏与裴淮舟重逢并结婚，裴淮舟隐瞒身份，但在萌宝的助攻下两人关系逐渐升温，最终认出彼此和孩子。,"萌宝,现代言情,霸总,逆袭,闪婚",电影,,79,79.0
1855202909230010370,都市奇门医圣,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x712_7307172152434756648.png,神武君叶辰被叛徒暗害坠崖失忆，被女主意外救下当了保安，却被女主闺蜜陷害发生一夜情，女主气愤男主恩将仇报，却不知道男主就是她六年前的救命恩人，将其赶走后意外恢复记忆，找叛徒报仇，偿还女主救命之恩。,"赘婿逆袭,无敌神医,都市修仙,逆袭,马甲,小人物",电影,,123,123.0
1855202914228432897,闪婚成宠首富大佬爱上我,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7397315245619825688.png,苏可可，一名丧母的外卖员，在机缘下助了首富爷爷傅爷爷，随后被安排与首富之孙傅南城相亲。为偿还母亲医疗债，她接受20万彩礼成为傅南城的妻子。傅南城因婚事系爷爷安排，对苏可可保持戒心并隐藏真实身份。同居中，二人情感渐深，但傅的富豪背景屡成误会源头，如傅母来访、集团宴会及青梅竹马回国等事件，引发一连串趣味横生的误会与挑战。,"现言甜宠,霸总,闪婚,逆袭,小人物",电影,,82,82.0
1855202917790584833,仙眼鉴宝王,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7369419738373426238.png,玉佩破碎，仙眼觉醒！,"奇幻脑洞,传承觉醒,异能,逆袭",电影,,87,87.0
1855202920068853762,谁说反派不能当男主,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7384713746490330136.png,唐瑜在送外卖时，穿越到都市爽文世界，成为了富二代神豪反派，每活过一段剧情就能得到奖励，但如果出现差错就会被轰杀至渣！于是他决定当个怂包苟到大结局，坚决不碰属于龙王的女主一根指头！然而他的内心想法被女主们一览无余，无论他怎么苟剧情，总有人出来帮他狂拉龙王的仇恨。没办法，为了安全的苟下去，唐瑜只能和倾心于己的女主们联合起来，一同干碎龙王！,"奇幻脑洞,穿越,系统,神豪,都市修仙,逆袭,穿书,小人物",电影,,82,82.0
1855202924014931969,燃烧吧镇国神君,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7345344481551469630.png,大夏前神帅军第一统帅沈风，风神君为陪伴妻子林雪儿退隐，却因徒弟云溪被迫重出江湖最终毁灭扰乱大夏的暗影组织，重归大夏第一统帅风神君之位。,"战神归来,强者回归,逆袭,马甲,天下无敌,小人物",电影,,85,85.0
1855202926830198785,凤凰鸣天,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7398366481618045976.png,她从小习武，成为国家第一女帅，隐藏身份嫁为人妻只为丈夫少点压力，却被渣男和贱女一起联手欺辱，游所为，你可知你所拥有的一切都是谁的赏赐！克服重重困难险阻，重回将领之位，看这天下谁为主！,"古风权谋,打脸虐渣,古装,逆袭,大女主",电影,,65,65.0
1855202931275272194,错嫁霸总小甜妻,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7413290507868064793.png,闪婚后才发现认错相亲对象并且对方还是沈氏总裁，叶桑年只能默默闭嘴，隐瞒总裁夫人的身份继续上班，因为她是公司保洁，被身居高位的表姐叶婉意百般刁难，无奈身份曝光。,"现代言情,霸总,职场,逆袭,闪婚,小人物",电影,,70,70.0
1855202934798487553,逆转神医,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7399926470400805912.png,三年前神医宋缺为防江城动荡逆天改命，帮四位族长续命十年，约定四大家族每年捐款行善。三年后四大家族不愿再将钱用于慈善，诬告宋缺谋财害命。只可惜一旦违约，必要遭受财散运消、身死族灭的因果报应。,"无敌神医,都市修仙,强者回归,逆袭,天下无敌",电影,,93,93.0
1855202939014524929,我赠妻子红缨枪,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7423633099935714329.png,妻子出征三年，凯旋归来却身怀六甲！当朝兵马大元帅的贺铮，因父母遗命，隐退三年与苏倾城结婚，妻子苏倾城巾帼不让须眉，一心要在战场建功立业，临行前，贺铮赠她千年寒铁打造的红缨枪。三年后，苏倾城身披银甲，大着孕肚，挽着另一个男人的手上门，甩下一封和离书。贺铮重披元帅盔甲，取出霸王枪戟，苏倾城这才明白，她看不起的废物夫君，竟是这座帝国的守护之神！,"古装,历史古代,逆袭",电影,,70,70.0
1855202943561277441,我靠拼音闯异界,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7373968691731385406.png,穿越到天元大陆的林风，成为了一名身有顽疾需靠丹药活命的废材小子。因前身没有修为被师兄欺压而死亡，林风得以穿越。此时正遇魔道纵横，正道联盟为保天下，故放出上古神法拿出各类法宝和丹药举办修道大会，天青宗作为正道联盟中的一份子，也在宗内进行人才选拔。林风意外发现上古神法乃是当代拼音，从而知道自己的逆袭之路已经到来。林风通过对拼音的熟练，成功催动上古法法，获得参加宗内比试的资格，却被众人鄙夷。,"玄幻仙侠,穿越,异能,古装,逆袭",电影,,96,96.0
1855202946904494082,宫女扶摇录,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x533_7407353189730634776.png,京城妇科圣手孟二娘遭灭口后，女儿孟雪昭入宫伸冤，五年策划揭露贵妃罪行。孟雪昭以智慧和美貌赢得皇帝喜爱，斗败恶妃，终揭真相，成为皇后，引领后宫公正，助百姓安居乐业，传递正义与正能量。,"古风权谋,皇后,逆袭,古装",电影,,77,77.0
1855202949215072258,长风踏歌,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x533_7401766364613987390.png,萧长风从军十二载平定五国归来，赐名天威大元帅，封其未婚妻慕容云嫣为殿前武举人。因军情特殊无人知晓其荣誉。萧长风请辞归家，却遭未婚妻退亲。三日之约，比武招亲会上南蟒国武士挑衅众人口出狂言，萧长风出手将一行人打退。未婚妻登门致歉，跪求原谅。二老撮合下两人不再计较。恰逢乞儿讨食，竟是先烈后代，为何落魄至此。两人寻找背后真相，发现吕家“地盘蛇”行径，甚至牵扯无数英烈最后的归宿，二人又将如何应对！,"历史古代,古装,逆袭",电影,,67,67.0
1856165328791220226,剑气纵横九万里,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7377651325284125758.png,玄灵宗天才弟子陈玄被最信任的师兄和师妹联手设计，深受重伤！又被大长老李山河夺取先天灵根，修为尽失坠落深渊！却进入锁神玉空间，在器灵瑶姬的帮助下，重塑灵根，成为万古不灭剑体！随后与身受血蟒邪毒的天门圣女意外发生关系，两人结下情愫。随后陈玄杀回玄灵宗，救下妹妹，并且连续破镜，引发万年难遇的天劫，名动天下……,"玄幻仙侠,传承觉醒,异能,古装,逆袭",电影,,80,80.0
1856223643691716609,园区潜行,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x712_7317536389334043710.png,周娜因为赚钱心切被骗去园区，不料被残忍杀害，重生后又回到可怕的园区，意外得到系统的加持，为得到园区老板的信任，在园区骗了好多不法分子的金钱，男主为救周娜，只身一人进入园区，最终二人合力将园区恶徒一网打尽。,"奇幻爱情,重生,系统,打脸虐渣,逆袭,大女主",电影,,82,82.0
1856238079794913282,长生戒,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x533_7386563566389693464.png,霍天误入仙界，修炼多年终成仙帝，回归人界，人界竟只过去一天，霍天意外救下赵家大小姐赵盈盈，同时霍天准备把人间第一势力长生殿送给妻子方柔，没想到方柔因和赵家达成合作提出要和霍天离婚。随后霍天被赵盈盈求婚，两人一同出席赵氏集团和方柔的投资晚宴，赵盈盈身份震惊方柔。这时，赵盈盈未婚夫薛子敬到场，众人得知百年大典长生宴就在这里举行，众人准备迎接长生殿主，没想到，被他们瞧不上的霍天，就是长生殿的新任殿主。,"战神归来,都市修仙,强者回归,逆袭,天下无敌",电影,,107,107.0
1856238101685469185,谎颜,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7432554662386994238.png,本以为嫁入豪门的陆瑶会过上衣食无忧、幸福美满的生活，没想到婚后不久，丈夫顾名城就露出了心里变态的獠牙。顾名城因幼年目睹母亲被父亲家暴致死，心理扭曲且极度缺乏爱。他以爱的名义对陆瑶进行24小时的控制，禁止她与任何人交流，还动辄拳脚相向、虐待囚禁。陆瑶遍体鳞伤，在绝望中选择逃离。她在整容医生霍晨的帮助下换了一张脸，以为能从此摆脱顾名城的阴影，却没想到这张脸竟是霍晨已故妻子沈舒雅的模样。,"家庭伦理,霸总,逆袭",电影,,36,36.0
